label,stemmed_text
0,girliguessimwithh tag saddest represent peopl feel forc vote
0,h factor mobil app make want factor click download aric whitepap
0,meanwhil googl violat freespeech
0,work confer right mindset lead cultureofdevelop organ work mindset
0,rochest attack bull chase leav lot despit fact your strong sourc f
0,competit
0,tattoosleev gorilla simul need adapt environ need tear citi
0,ima go cri hour brb
0,tell sorrow river river taught flow without complain sepatu dahlan philosophi proverb
0,thank memori thank posit
0,sure nasti piec work lmao
0,perfect happi lifecoach reinventimposs
0,sex 40 sex nake women
0,thank cocktail thank posit
0,dont wait outsid thepeel 4 work homophob taxi driver guy kiss gay melbourn 13cab
0,guess one want let resid spring street know wouldnt abl leav hour
0,great morn deborah smile kind day
0,windows10 split screen browser customcasetab noedit 712
0,peopl use tragedi like fuel hate agenda toward entir group peopl that opposit help
0,taeyeon unni fire btw realli hope album cover yellow lol
0,john micahow hell peopl like elect totalpolitician outoftouch disgrac
0,noth make dad happier tasti meal fathersday
0,truth suicid rate young blackboy
0,sunday homesweethom amaz istanbul girl beauti instalik me
0,oh block least island look forward sunday
0,play suzann ciani 4 oclock morn music song
0,swing swing mybabygirl babi littlegirl park cute
0,help bubbl attack winter bathtim cozi
0,move iam posit affirm
0,thing matter mani law regul gun peopl still find way get hand
0,sunflow natur garden photograpi qualiti print card
0,didnt stay long emerg home daughter well soo rush home miss ur set
0,great insight trust profess emea growth hack confer growthwithhubspot
1,carolyn cooper ugli poor ignor black
0,franklin dog sunshin dogsoftwitt
0,perfect buy real furnitur hike dinner dess sleepnumb bonustolongrest dnd
0,face love smile satisfi hair workit smile face
0,sunday weekend selfi longhair girl selfporait love
0,natureperfect bull hill climb reach target complet task surviv str
0,model take ur
0,orlando gay men angri canamp039t donat blood massacr
0,golinglob golinuntern fresh air trail run soul keep golinuntern balanc
0,monroeampnick best friend rosaleeampaddi kellyampbabymonrosal grimm famili nadalind
0,lie hillari would call secur inquiri liber like mind one eat shit eat shit
0,know find incred disrespect take person call meet frustrat
0,date night friday pub ilovehim instagay beer billi burnet
0,wish would make phone damn screen dont shatter cost arm leg still got ta pay fix em
0,hea wrench would state mother know son die
0,time fli less week go brilliant lead summer confer
0,fruit fruit dess instamo photooftheday yvr sweet vancitybuzz
0,sad one gtgtgt
0,sirf ashiq log follow karen iqbal galib wasi faraz mohsin ki full poetri add follow
0,28 minut go armaanamaalontkss
0,thank god royal 2015 without kansa citi right cleveland disgrac
0,get see favorit person tmrrw
0,latina buffalo simul buffalo take vicin home way
0,world live orlando
0,vacat begun triathlet triathlon coach vacat fearless rul htt
0,bit heabreak reflect
0,peac way sta morn daili chao begin gratitud
0,hardcor girl video birday sex
0,takalot book order arriv long weekend away bush bengreenfield
0,saysometh bull domin bull direct whatev want
0,steph san kana 3s badli need pleas
0,anoth hand feet complet berachah best amptir
0,way ctf book talk inmat paicip book club program slugg
0,readi thi awesom beat cool dj danc edm hous goodmus mad
0,jpi neg extern environ remain suppoiv mufg blog silver gold forex
0,2499mkf collect jasmin moira crossbodi bag wednesday
0,current eat steakandshak ive 20 minut gotten shake order
0,gray sad color make feel grayneedstogo
0,difficult road often lead beauti destin anon leadership inspir quot inspir
0,usd long posit ad eur sho increas anz blog silver gold forex
0,r1rockallday nois
1,definit mexican fakenewsal
0,new album releas break loveherbreakup hotgoss
1,stand racism hate americad curs congress hater deplor hate
0,sunshin sunshin make sky gray
0,someth want say someth make game gamer xboxon playstat e32016
0,footbal actual thing mo that watchabl bringbackgladi
0,hump humpday lifestyl wednesday midweek snapchat walru funni
0,let say
0,dont worri via archiveday weekendblogshar happi quot tshi
0,great thing never came comfo zone goodtogreat inspirem
0,puppi london puppi thursdaymotiv
0,dont know your go room one troubl soul draw blackandwhit
0,recommend dark romanc horror moviegenr ambianc
1,trump use hate putin win white hous trump press attack khan famili gop leader
0,one bucket list item tick tonight final saw ice cube live tonight wildlifefestiv good
0,friend magic potion ewabeach magicalhappydrink ewa beach hous
1,everytim wear soccer shi joie fri say look mexican fuck
0,weird month final feel posit late pleasedontchang
0,check holiday croatia 13daystogo
0,night sweet dream
0,nyc seven day newyork newyorkc travel bigappl
0,make let s make motiv
0,fashionblog rooster simul want climb vast expans mountain reach leakag coc
0,best mood ever becauseofhim inlov
0,dont worri smile iminlov iam nice
0,monacorestochezedgardgrandprixf1 essaissunlewissuppo amour
0,bought launch use design thinkingbi via toread letsmak
0,sukhbir badal announc officebear eastcoast zone canada
0,mad chose dj snake zedd edc
0,mango wood lett gbp 1999 get shop cool home fun
1,danger white liber oveurn appli liber men femin
0,truli truli pathet mani way noth learn coverin
0,monday morn work lake scottieandrussel work picoftheday
0,love rain hope hang around rain water tbt weather bribieisland
0,chosen wrong hors unless chang mind soon end polit career
0,wed impoant celebr possibl ann hathaway wed
0,icymi shoot orlando nightclub kill 20 polic say debelop gun
0,snatch past week schoolsuppli
1,great aicl right money starspangledbann slaveri apaheid usa
0,babi born welcom new world cat babiescat cat newborn congratul
0,pretendingtob youreinpainisjustanexampl ofhowstrongyouareasa person nighti
0,even dear cuti
0,mental cultur mentalhealth
0,wish us weekend
0,thank freezer thank posit
0,readi ltagt full lthtmlgt cssday
0,bihday cake made mom bihday mom fondant pumpkin chocol delici beauti amaz
1,thank power social media aand
0,made smile bigbang babi cto
0,send good vibe way friday tgifriday goodvibesonli becauseimhappi smilemor
0,letsgo agent tooeasi 10 day till dlc know gamingforeveryon
0,holi citytissu
0,old mom bihday
0,decid fowoh goldenretriev lcck9comfodog workingdog
0,get angri muslim assassin 50 much
0,ericprydz edc music musiclif edm danc girl
0,funni thing humankind watch news feel bad etc back open busi usual good futur
1,keep tell aryan allow rape women your troll eod
0,speechless come shoot recent guess peopl noth lose dont respect
0,forecast beauti wave raalhugandu disappear due construct bridgeamp there hope com
1,minut trump condemn vile bigot comment surrog carlpaladino endhat
0,wish wonder dad father daylet rock red rascal
1,allahsoil vp got multimillion dollar bonus averag american lost home
0,abrahamhick lawofattract healthi heal joytrain
0,model take ur
0,sign first bikram yoga class
0,think thought shine face like sun beam quot smile
0,want creativ worker give enough play success quot
0,hea prayer orlando victim famili lgbt commun
1,25 jan interest discrimin affect crimin justic system
0,friend forev friendsswedenreunion gratefullov egna hem
1,keep opposit endthen
0,pizza pizzaslicepizzaslice2aoyamapizzayummydelicia goodtimeswithgo
0,two love beer dog malinoislov malinoi passion friend
0,abund iam posit affirm
0,fathersday father s dad skinni singl buy thing h
0,rickityrick rickityrick ole broken wagon look find next mateen jump board
0,citi great cleveland home calm
1,guess talk progress advanc misogyni homophobia bigotri
0,teen girl kill 3 other injur downtown oakland shoot gun mentalil gang orlando
0,everyon go struggl pain right keep head keep smile youll get hope
0,good even darl instagram babi bless lipstick makeup fun grate share
1,jake right 2 mani ppl lack power take stand drown small mind oft evil tendenc past
0,realli hate hipocrit politician side deserv better citizen
0,environment wellb plan site nothng todo w
0,bihday sway bihday sway bihday bihday
0,saturday morn go back sleep thetrust comus indi fade away johnmaun listen
0,founat man everi singl father
0,gut didnt know tonight would good luck
0,begin think tom bradi hater way goe man
0,attack orlando caus lot pain mani peopl vengeanc option let comfo
0,cute overload let fill sweet livelong marri
0,head graduat mechtechplumb futureplumb proudmama
1,possibl speak topic without bring race bigot
0,model take ur
0,much terribl news weekend orlando christinagrimmi prayer
0,make innovativen
0,146587684966 updat social analyt instalik tbt yoga summer fun
1,rushlimbaugh incred obama impress via
0,peopl fail fellow citizen
0,sta pack move newflat
0,first may make feel like chees shotermlongdist
0,youtu bed two dont get friendship
0,want kind poor sin despis anyon jesu faith believ wisdom
0,nice done tri lovequot
0,latest positivementalattitud thank posit
0,want spark seriou debat gun violenc releas photo bodi insid club orlandoshoot gunviol
0,arriv blagoevgrad fo zaz conc feel umbrela
0,number leader come
0,see tcashowroom yesterday
0,isnt mean mean doesnt like
0,great way spend saturday relax positivevib california cakesbytheocean
0,eurusd could test 116 nearterm westpac blog silver gold forex
0,money campaign ask 100k donat midnight fight hrc ad buy brokedonald lyindon
0,call champagn friday fridayfeel friyay goodweek client hair
0,rightli gop hate trump obama
0,sunday hug
0,2 us selfi myfriend loveh giannena smile thecomeback
0,moment decid need switch control life respons default
0,play yiruma kiss rain music song
0,simpl true becom capabl burnsurvivor dolbf motiv motiv
0,backwho miss megreatfultogod beendoinggreat selfi
0,repeat put dog hot car leav heat keep home fuck sake dog
0,splendid nosi probabl year wrc rallypoland
0,2 hour go music video releas music edinburgh scotland band musicvideo
0,confirm deadaccord farrah gray pulseshoot
0,look journey left right foot stage
1,black professor make assumpt entir race whilst speak entir race next week jew
0,back musicnow play michael jacksonth lost children unificationsdayand may god children families33smil
0,drakeandjosh buffalo simul buffalo take vicin home wa
1,trumpusa call us homophob misogynist realli say jealou us w
0,think suspend indefininetli racist staff
0,sat alon let sad sigh openrp bore
0,good morn manchest quick preview new gin well launch soon one
0,tri new trailn2v3 although feel similar v2 v3 smoother feel great
0,kiki felt ignor make kiki danc kikid miabbook
0,sourc inspir ideal lyf baba father day
0,congrat thoma new beauti home tehaleh welcom lennar famili homeown
0,miss day friend play xbox
0,new case scraggli hair
0,love dincwear mum da word straight 16 saturday brickingit
0,bihday sexi girl girl top boy nake
0,he one major fan like salti gsw fan need someon
0,chang daili basis14week handov network team soon av
0,come singapor
0,sma babi sock gbp 1900 get shop cool home fun
1,like video sjw retard want
0,woh wait doubledown wife veganbeerfest vegan
0,lmfao deadass
0,amaz interview bjmckenzi born2win bjmuzic
